Hour [h],Power wind farm [W]
3595,0.0
3596,2685842.994057779
3597,17492088.120674226
3598,20481537.13407267
3599,14090430.154710758
3600,16208108.641613703
3601,11156041.387151085
3602,8304842.127505715
3603,8884222.58493817
3604,6156671.589671394
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,10053050.84502093
3614,9575210.557862272
3615,3950600.535629528
3616,3440022.734727445
3617,6153781.862798978
3618,8028723.039192919
3619,7243867.584292105
3620,11540403.242842507
3621,12584635.972381374
3622,8121736.462807914
3623,5764433.368128026
3624,0.0
3625,8147546.910444614
3626,12851275.780692331
3627,11300342.216257533
3628,9299048.686459238
3629,2061511.8647336406
3630,0.0
3631,0.0
3632,11396716.573447034
3633,12859260.535485322
3634,20798968.590746377
3635,35025185.83801574
3636,56170828.58004132
3637,43443323.95958391
3638,51310465.013862975
3639,73517282.74791333
3640,69978726.29871204
3641,71481996.78952432
3642,59933190.678271115
3643,50655085.919474594
3644,40277535.48570909
3645,58491593.085022494
3646,56958601.35752667
3647,42954334.931748465
3648,62239776.20838217
3649,83360199.7075293
3650,92940184.53298189
3651,103409163.71185301
3652,87657180.67556056
3653,90526329.87787627
3654,94387676.03147219
3655,143343807.48284036
3656,175788055.3364356
3657,160740730.32622248
3658,164241740.44911072
3659,193285418.893023
3660,219534285.72408092
3661,238365300.02720025
3662,261088469.0119751
3663,171188588.65262407
3664,196895337.7286654
3665,147785005.8044783
3666,187910791.12015232
3667,133314586.6748664
3668,119425919.67516223
3669,87657180.67556056
3670,94040900.39031418
3671,61608066.02802516
3672,86927812.33381131
3673,87478998.96011482
3674,89263330.56867157
3675,89263330.56867157
3676,75484467.38538395
3677,81983186.64313374
3678,77540222.94830512
3679,83039606.74005412
3680,88456111.87287878
3681,77769946.41796929
3682,62900672.28977035
3683,65189508.87294994
3684,71835624.75776917
3685,83039606.74005412
3686,83379778.61911574
3687,80851575.99891481
3688,96058653.07065699
3689,105160723.38045149
3690,109816877.37947668
3691,72479675.65649578
3692,49850863.78104715
3693,54869226.91019987
3694,69387740.36149544
3695,73169728.06062484
3696,68241036.81284776
3697,46978519.89661453
3698,38891117.177444525
3699,31697174.375713978
3700,28812274.62843182
3701,17528102.657492917
3702,11723505.03382741
3703,11028570.337555211
3704,6979331.485608254
3705,1141644.4319656375
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,6711118.424832947
3713,9593904.449438522
3714,8446952.581443852
3715,14305902.472299136
3716,17607421.807376035
3717,11012463.756384907
3718,2508175.7657240415
3719,746112.6131316911
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,11967458.67000216
3727,1359591.2831582874
3728,0.0
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,0.0
3739,9393571.877025627
3740,10152636.775357923
3741,11548033.898886774
3742,14662907.177178472
3743,21588053.204511628
3744,43711121.008215144
3745,79484560.55767068
3746,77143994.1168873
3747,105023424.52862719
3748,125002180.29811585
3749,195346885.22797343
3750,194498070.57753745
3751,236924231.33425796
3752,295351967.7627054
3753,258202600.81797516
3754,277473844.34464914
3755,241509014.40013775
3756,140680946.91758028
3757,85245200.78296603
3758,59909689.27221152
3759,47430308.335378796
3760,107164330.77273616
3761,60559473.9302708
3762,44741302.77848359
3763,20551482.915572815
3764,28240810.90960665
3765,82335850.91535138
3766,111149721.12240623
3767,90096495.24715813
3768,72970465.01128577
3769,21316162.15025644
3770,28849256.938495476
3771,9579607.299151843
3772,33343110.574306592
3773,42288794.4683049
3774,91355087.61375982
3775,91556589.71661228
3776,81617546.28083722
3777,107148455.13939606
3778,152165062.45760876
3779,123734999.8830417
3780,153420115.23933762
3781,174007309.85360628
3782,122224088.99123394
3783,127073370.18288027
3784,32201555.97484269
3785,0.0
3786,8286870.102439305
3787,33340933.009271648
3788,80229967.5826794
3789,62002839.331327036
3790,77717286.03021789
3791,89473496.22961041
3792,60753758.96852683
3793,152740904.21306652
3794,126234096.39039546
3795,88525877.10576117
3796,94698558.91421898
3797,97757677.53868243
3798,87147177.54556617
3799,87499193.81668442
3800,65174174.26107483
3801,30888309.403202433
3802,34311704.49141588
3803,67125130.99973705
3804,50898851.54022447
3805,38598519.345095515
3806,60536629.83052657
3807,55454664.05582613
3808,25898350.64046134
3809,13810136.773614218
3810,8781581.737962697
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,12769040.451770049
3816,22103146.086089414
3817,1889091.6611948283
3818,17176859.52493591
3819,36432503.54758623
3820,25212803.062084712
3821,22530016.298761237
3822,17255523.568783134
3823,17589225.735880617
3824,23673487.721213613
3825,7588195.67185291
3826,7850096.81117079
3827,0.0
3828,0.0
3829,7598340.402186308
3830,28526678.247326687
3831,46321203.45199874
3832,37634669.023913376
3833,18235890.453717515
3834,21652518.827514276
3835,24675961.646972977
3836,25119325.256219007
3837,30748157.155602608
3838,17932495.44175606
3839,19314530.255318977
3840,46321406.520011336
3841,38219815.96209592
3842,56137771.08789577
3843,62048956.75567567
3844,56437275.759780854
3845,41124785.14840628
3846,12148251.660404913
3847,9655816.056729415
3848,28673710.928314574
3849,54394016.76507521
3850,59813752.53869769
3851,99629265.03352539
3852,129540813.54438552
3853,89028850.47187015
3854,155278916.992817
3855,161033954.16485253
3856,144932337.70850822
3857,133063605.83739677
3858,79126257.40957332
3859,92816441.14218764
3860,69240304.03331678
3861,33666606.70292114
3862,53962525.649033464
3863,65010187.493504465
3864,53549291.518567
3865,60536629.83052657
3866,65685897.589753814
3867,65510550.45250163
3868,66938358.90711186
3869,72368509.80549791
3870,97668170.57750694
3871,40979950.68445836
3872,54017446.68023392
3873,57152052.34039693
3874,53341873.46074469
3875,82566919.12545203
3876,120853681.88882025
3877,67412031.25418085
3878,100419912.62255134
3879,141287872.30381042
3880,165079566.10650897
3881,146940642.55168545
3882,146521162.57115078
3883,123538116.45862216
3884,94109796.34299481
3885,95020046.25590688
3886,93757070.51045246
3887,97962425.46403737
3888,91529939.88400908
3889,121556454.29436584
3890,99070796.67668362
3891,112863293.13894157
3892,127069600.72601075
3893,154300678.32788682
3894,105249722.18715346
3895,95020046.25590688
3896,103224219.60423157
3897,162134192.9601336
3898,189944501.4057071
3899,216948008.3431913
3900,177982946.19488716
3901,155323893.01313844
3902,129960891.84085992
3903,169353812.05249047
3904,185655974.55812094
3905,189491196.4745774
3906,156371123.29873896
3907,144525457.57506642
3908,110080231.58580282
3909,81160613.34794332
3910,77818039.03618495
3911,80785692.82245062
3912,68374383.39427097
3913,62870301.19526422
3914,56133949.31608002
3915,29788667.299053036
3916,28258997.916465677
3917,42608673.39721562
3918,54567806.20134855
3919,41745551.05111819
3920,52236585.09253804
3921,70157167.63489878
3922,109974085.15760271
3923,107784938.27319518
3924,164308814.02442333
3925,215807779.79849198
3926,262899697.73378208
3927,260435683.3680449
3928,284187829.0463489
3929,249420218.66410962
3930,244997021.93656304
3931,264638816.85361594
3932,216694297.6600022
3933,231068951.17880476
3934,201005066.7928646
3935,159240302.8053532
3936,179575561.9386654
3937,107784938.27319518
3938,118235353.11823086
3939,152080795.21626392
3940,140740490.08158094
3941,116205539.47124156
3942,129496941.40020727
3943,157613240.78524238
3944,140109557.6925094
3945,91139505.53734949
3946,87203524.49669045
3947,79576803.43510017
3948,75484467.38538395
3949,69860058.51157685
3950,88873952.64609465
3951,89662321.73050189
3952,77239245.5827598
3953,52385541.197925985
3954,40053914.5584802
3955,31510902.400622644
3956,25533577.698223963
3957,18506580.44896228
3958,16675877.169028418
3959,29269549.26346711
3960,39944226.522920616
3961,31931679.740466498
3962,38568738.545524254
3963,38568738.545524254
3964,42989438.1924248
3965,42989438.1924248
3966,42778024.97450303
3967,48772696.043519534
3968,36709139.749640055
3969,32985128.030537903
3970,40514333.13738421
3971,35067990.10196013
3972,25119325.256219007
3973,31988824.434296995
3974,38218147.80294809
3975,37088991.75354039
3976,25490277.11314799
3977,25490277.11314799
3978,24923442.0354421
3979,24082606.763429057
3980,22531174.377792362
3981,23131097.766533695
3982,41195743.168826126
3983,32238937.51057621
3984,50353167.89564358
3985,43988242.27199989
3986,46921229.67750343
3987,57285950.83460349
3988,72135402.29655199
3989,86912421.91447507
3990,102896323.76386659
3991,52636169.59603096
3992,81789648.34252065
3993,98560162.29586545
3994,107784938.27319518
3995,127915884.3397854
3996,119191807.59838934
3997,51425426.858788446
3998,68424359.75476333
3999,78096653.88886799
4000,55718130.97455047
4001,70761117.16177732
4002,69429762.8649288
4003,23537572.129254825
4004,28123824.15971962
4005,37672969.301683694
4006,28621154.607396297
4007,47296292.08685782
4008,40380002.524570145
4009,26501217.640832
4010,25851044.997287348
4011,34705121.78143427
4012,42886429.837646194
4013,30193603.9389356
4014,46799118.45447948
4015,5737080.256812963
4016,12179490.305572158
4017,35439990.00636745
4018,41122729.35567815
4019,53251337.55511561
4020,59268238.609567575
4021,32693189.101039164
4022,49042588.18699487
4023,78770879.09549001
4024,117068814.37921019
4025,179646566.37399572
4026,238802444.8294021
4027,262532493.9887692
4028,261441524.6505373
4029,320386487.38783973
4030,250440286.2221108
4031,133937093.53332852
4032,98146069.76708086
4033,76685522.45968907
4034,50664866.53570585
4035,56958601.35752667
4036,48754043.67546988
4037,68974864.78811069
4038,74474360.26692738
4039,62900672.28977035
4040,62363028.55296655
4041,46916349.35262036
4042,28435584.337993547
4043,20443295.210619364
4044,38561962.130083814
4045,25737399.50911857
4046,25633246.793708313
4047,34206564.92958052
4048,39068556.17163956
4049,33148849.610307507
4050,13582080.2083094
4051,14771675.691633666
4052,15616863.099741332
4053,8272127.2287703
4054,22707838.45519148
4055,49154254.73544267
4056,39944226.522920616
4057,42635105.890613474
4058,17607421.807376035
4059,24201394.157098927
4060,1358100.7063044203
4061,7633218.40737795
4062,7017496.209822988
4063,10817932.128683018
4064,32837851.99660354
4065,64744823.77354711
4066,72742055.36089273
4067,67412031.25418085
4068,88905221.38839571
4069,96833201.91361639
4070,85459906.64310727
4071,82084629.24856128
4072,75865780.52651888
4073,74070654.39036153
4074,71363877.24372216
4075,27693295.73350589
4076,19826346.352730453
4077,13153651.197709136
4078,4652722.836866265
4079,4782385.143633508
4080,6257459.166844943
4081,0.0
4082,0.0
4083,0.0
4084,0.0
4085,0.0
4086,0.0
4087,0.0
4088,0.0
4089,0.0
4090,3398803.6217459077
4091,11367011.893180722
4092,15099864.566161
4093,13632138.39653291
4094,12991082.069569694
4095,26855376.13513479
4096,42652298.679852575
4097,34909059.1840391
4098,61919534.085234195
4099,64036463.66879903
4100,41347459.91947362
4101,62781238.082528286
4102,124435886.20013982
4103,117894907.76750925
4104,131295982.45601717
4105,122671382.15927002
4106,124477488.96574877
4107,143794657.65349695
4108,138734784.1826613
4109,96161741.55682947
4110,109510780.17357305
4111,97176475.0216784
4112,63933864.35162497
4113,42162271.06814492
4114,52175829.330192365
4115,44158517.62647349
4116,47702730.88117015
4117,63078278.34231071
4118,67412031.25418085
4119,63722712.544510804
4120,64744823.77354711
4121,95997199.61831461
4122,69076040.69120461
4123,66097680.85639679
4124,46995412.51935798
4125,33389286.593054295
4126,35939993.373646945
4127,36315727.171751745
4128,45099997.55848178
4129,36152088.09956024
4130,41212493.35531968
4131,39921920.924320884
4132,46083006.54719022
4133,29990129.455278732
4134,34865381.77928718
4135,64469544.79866937
4136,58387564.07408541
4137,67014890.15562369
4138,60431955.34538688
4139,57482797.20760861
4140,58079561.452497885
4141,53636647.92326425
4142,42487930.62070196
4143,71098875.87109129
4144,57440989.578359514
4145,57760326.260094404
4146,45941619.80684356
4147,52678196.99521017
4148,37070093.998787045
4149,21325101.035509158
4150,21827551.510119267
4151,25211117.45365265
4152,24216094.856027927
4153,24605800.536368582
4154,13179080.673379637
4155,9186722.193785703
4156,9071815.074917296
4157,7551264.640961065
4158,0.0
4159,0.0
4160,0.0
4161,0.0
4162,0.0
4163,0.0
4164,2136966.634555654
4165,0.0
4166,0.0
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,11044523.417614138
4174,106431860.31198846
4175,84961544.36578521
4176,95601356.79497866
4177,105271418.39262033
4178,113698166.84514956
4179,144073202.86351445
4180,132176913.22093263
4181,135426402.65543795
4182,175130212.53208104
4183,185274036.48540655
4184,73760966.3062318
4185,96697442.15221888
4186,104094320.54750453
4187,154298016.0162586
4188,193717004.63646474
4189,242376543.46040952
4190,286009998.4218019
4191,226758291.39452806
4192,159998433.6373494
4193,157342979.90895745
4194,40341108.836251475
4195,7704409.317472564
4196,13283659.740661535
4197,8336878.9065932855
4198,15990329.042362915
4199,21963170.616592895
4200,19303132.94371323
4201,17964618.72461578
4202,23142912.775016315
4203,23535577.448167287
4204,5702061.977122782
4205,10575659.729024373
4206,2051414.6037932658
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,7357356.472377634
4212,15317848.171991415
4213,27356440.944970496
4214,17122435.621387225
4215,24341829.264844406
4216,31544767.24149996
4217,7285762.218804375
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,700124.1265405294
4225,21582864.3619876
4226,28319130.907804713
4227,36034065.31299358
4228,53053979.18087239
4229,101571198.30932555
4230,121728134.1674741
4231,110789232.22346951
4232,63801371.50089165
4233,103905998.40716457
4234,89969068.57517451
4235,10318283.388682589
4236,19779763.362044416
4237,88471574.53219752
4238,81214647.34520881
4239,51290312.55865485
4240,27412568.732516386
4241,28326546.22881096
4242,21693218.36144056
4243,7762368.466910713
4244,0.0
4245,1718835.3263117287
4246,0.0
4247,0.0
4248,0.0
4249,3404267.5389766013
4250,19894509.830884956
4251,17696092.820055243
4252,28861599.42280106
4253,22088559.40268622
4254,10259552.017521368
4255,36285189.12926442
4256,19850987.323043924
4257,9017600.409663418
4258,35985367.847166955
4259,12881052.353547495
4260,11887967.729196008
4261,13617714.816759367
4262,5927225.169199692
4263,0.0
4264,11878867.451724842
4265,21996810.0992255
4266,31841796.876072194
4267,9398938.204849537
4268,25329035.168446865
4269,17492088.120674226
4270,19893425.88724604
4271,10519880.260990243
4272,18962821.85937381
4273,7717106.087323202
4274,13259094.694599941
4275,9144414.210755697
4276,5231815.276179903
4277,12430429.745705117
4278,970097.6214802766
4279,11359438.703506533
4280,21918275.22133678
4281,46190624.94694777
4282,58129100.53195272
4283,55486832.83484531
4284,56137771.08789577
4285,23895331.279421456
4286,13112001.290688064
4287,14345311.81106791
4288,8122722.054772331
4289,0.0
4290,7631593.543286809
4291,7960948.07239872
4292,8868594.373303454
4293,9293250.234423637
4294,7731017.956604748
4295,1582876.659191686
4296,0.0
4297,9439437.33917315
